Movie Name,Assignor/ Licensor,Licensee,Date of Agreement,Primary Rights,,,,Secondary Rights,,Holdbacks,Clip Rights,Duration,Derivative Rights,,Ancillary Rights,,Nature of Rights,,,,Details of Film,,,,,,Agreement Start Date,Agreement End Date,"Satellite Rights
Start Date","Satellite Rights
End Date","Internet Rights
Start Date","Internet Rights
End Date","Negative Rights
Start Date","Negative Rights
End Date","Other Rights
Start Date","Other Rights
End Date","Syndication-
Internet Rights",Remarks,Actionables,Satellite TV,,,,,,Satellite TV History,,,,,,DTH VOD,,,,,,Terrestrial TV,,,,,,SVOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TVOD,,,,,,AVOD,,,,,,,,,,,,Airborne Rights,,,,,,Surface Rights,,,,,,Ship Rights,,,,,
,,,,Satellite Rights,Internet Rights,Negative Rights,Other Rights,"Satellite Rights
Classification","Internet
Classification",,,,Prequel/ Sequel Rights,Character Rights,Sub-Titling Rights,Dubbing Rights,Nature of Satellite Rights,Nature of Internet Rights,Nature of Negative Rights,Nature of Other Rights,Territory,Cast Details,Director,Release Year,Certification,Color/B/W,,,,,,,,,,,,,,Platform/License,Category,Start Date,End Date,Territory,Nature Of Rights,Platform/License,Category, Start Date, End Date,Territory, Nature Of Rights,Platform/License,Category, Start Date, End Date,Territory,Nature of Rights,Platform/License,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Viacom 18,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Prime Videos,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hotstar,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hoichoi,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hungama,Category,Start Date,End Date,Territory,Nature of Rights,Platform/License,Category,Start Date,End Date, Territory,Nature Of Rights,Platform/License,Category,Start Date,End Date, Territory,Nature Of Rights,Platform - Youtube,Category,Start Date,End Date,Territory,Nature Of Rights,Type - Air Rights,Category,Start Date,End Date,Territory,Nature Of Rights ,Type - Surface Rights,Category,Start Date,End Date,Territory,Nature Of Rights ,Type - Ship Rights,Category,Start Date,End Date,Territory,Nature Of Rights 
Tomai Pabo Bole,Paramanhansa Chitram,SVF,17-Jan-14,Yes,Yes,,,"Cable TV, DTH, Pay TV","AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Prosenjit Chatterjee, Rituparna Sengupta",Swapan Saha,1999,U,Color,17-Jan-14,16-Jan-24,17-Jan-14,16-Jan-24,15-May-16,16-Jan-24,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,Open,,,,,,STAR,Star Library,21-Jul-19,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,,,,,,,,,,,,,Yes,,21-Jul-19,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Tomake Chai,Echo Entertainment,SVF,27-Nov-12,Yes,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Sudip Banerjee, Dulal Lahiri, Kanchan Mullick","Soumen Dhar, Anup Dhar",,,,27-Nov-12,31-Mar-27,27-Nov-12,31-Mar-27,1-Sep-16,31-Mar-27,,,,,Restricted to Satellite owned OTT,Main Agreement Not Found,,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
"Tomar Chokher Aloy
(Oria Dub)",Echo Entertainment,SVF,1-Jun-10,Yes,Yes,,,"Pay TV, DTH","AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Siddhant, Reena, Uttam Mohanty",Sangram Biswal,,,,1-Jun-10,31-Mar-27,1-Jun-10,31-Mar-27,1-Sep-16,31-Mar-27,,,,,Restricted to Satellite owned OTT,,,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Tor Nam,Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,,,,,,Non-Exclusive,,,,"Victor Banerjee, Sabyasachi Chakraborty",Jaya Shankar,,,,10-Sep-17,9-Sep-21,,,10-Sep-17,9-Sep-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Thammar Boyfriend,Paradise Film Co. Ltd.,SVF,11-May-17,,,Yes,,,"SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",,,,Yes,Yes,Yes (All),Yes (All),,,Exclusive,,World,"Abir Chatterjee, Sabitri Chatterjee",Anindya Ghosh,18-Nov-16,U,Color,11-May-11,10-May-28,,,,,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,10-May-28,World,Exclusive,STAR,Star Library,1-Sep-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,10-May-28,World,Shared-Exclusive,,,,,,,Yes,,1-Sep-17,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,Viacom,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Tui Je Amar,Echo Entertainment,SVF,11-May-17,Yes,Yes,,Yes ( Mobile Telephone),"Cable TV, Pay Rights, DTH","SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Victor Banerjee, Firdous Khan",Prodyut Bhattacharya,4-Mar-16,UA,Color,11-May-17,Perpetual,11-May-17,Perpetual,11-May-17,Perpetual,,,,,Yes,,,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Non-Exclusive,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,,,,,,,,,,,,,Open,,,,,,Viacom,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
"Tumi Amar Rakhak
(Oria Dub)",Echo Entertainment,SVF,1-Jun-10,Yes,Yes,,,"Pay TV, DTH","AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Siddhant, Anu Choudhury, Chandan, Archita","Sanjoy Nayek,Moloy Mishra",,,,1-Jun-10,31-Mar-27,1-Jun-10,31-Mar-27,1-Sep-16,31-Mar-27,,,,,Restricted to Satellite owned OTT,,,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Tui je Amar (1994),Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,,,,,,Non-Exclusive,,,,"Prosenjit Chatterjee, Tapas Paul",Inder Sen,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,,STAR,Star Library,,,,,STAR,Star Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Tushagni,Open Door Entertainment,SVF,18-Jan-21,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),Yes (All),,Exclusive,,,World,"Rajiv Bose, Amrita Chattopadhyay, Arjun Chakraborty",Rana Banerjee,14-Jun-19,U,Color,18-Jan-21,Perpetual,,,18-Jan-21,Perpetual,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-28,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Utsab,Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,,,,,,Non-Exclusive,,,,"Prosenjit Chatterjee, Rituparna Sengupta, Mamata Shankar",Rituparno Ghosh,,,,10-Sep-17,9-Sep-21,,,10-Sep-17,9-Sep-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Uttar Meleni,Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,,Exclusive,,,World,"Samit Bhanja, Dipankar Dey",Uday Bhattacharya,,,,3-Nov-17,Perpetual,,,3-Nov-17,Perpetual,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,Yes,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Uttarayan,Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,,,,,,Non-Exclusive,,,,"Uttam Kumar, Sabitri Chatterjee",Agradoot,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
U-Turn,Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,,,,,,Non-Exclusive,,,,"Shahiduzzaman Selim, Misha Sawdagar",Alvi Ahmed,,,,10-Sep-17,9-Sep-21,,,10-Sep-17,9-Sep-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Vidyasagar,Vinayak Entertainment,SVF,13-May-10,Yes,Yes,,,,"SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Gurudas Banerjee, Chabbi Biswas",Kali Prasad Ghosh,,,,13-May-10,7-Feb-31,13-May-10,7-Feb-31,1-Sep-16,7-Feb-31,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Zombiesathaan,Krishna Motion Pictures,SVF,25-Feb-21,,Yes,,,,"SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",,,,No,No,Yes (All),Yes (All),,Shared Exclusive with 1 Satellite owned OTT Platform,,,World,"Tanushree Chakraborty, Rudranil Ghosh, Rajatava Dutta",Abhirup Ghosh,2019,UA,Color,20-Feb-21,Perpetual,,,20-Feb-21,Perpetual,,,,,Yes,Nature of Rights: Shared Exclusive with 1 Satellite owned OTT Platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open,,,,,,,,,,,,Yes,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Sindoor Khela,Angel Digital (P) Limited,SVF,1-Jan-21,Yes,Yes,,,"Cable TV, Pay Rights, DTH","SVOD, AVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Prosenjit Chatterjee, Chiranjeet Chakraborty, Rituparna Sengupta, Ranjit Mallick",Partho Ghosh,,,,15-Aug-21,14-Aug-31,15-Aug-21,14-Aug-31,15-Aug-21,14-Aug-31,,,,,Restricted to Satellite owned OTT,Live on Hoichoi under separate license agreement between Hoichoi and Angel Digital (P) Ltd.,,STAR,,29-Nov-21,28-Nov-26,World,Exclusive,,,,,,,STAR,,25-Mar-22,24-Mar-23,World,Exclusive,,,,,,,,,,,,,,,,,,,Yes,,29-Nov-21,28-Nov-26,World,Non-Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Sangharsha,Angel Digital (P) Limited,SVF,1-Jan-21,Yes,,,,"Cable TV, Pay Rights, DTH",,,,,No,No,Yes (All),No,Exclusive,,,,World,"Prosenjit Chatterjee, Swastika Mukherjee",Sujit Guha,,,,15-Aug-21,14-Aug-31,15-Aug-21,14-Aug-31,,,,,,,Restricted to Satellite owned OTT,,,STAR,,29-Nov-21,28-Nov-26,World,Exclusive,,,,,,,STAR,,25-Mar-22,24-Mar-23,World,Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Sithir Sindoor,Angel Digital (P) Limited,SVF,1-Jan-21,Yes,Yes,,,"Cable TV, Pay Rights, DTH","SVOD, AVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Tapas Paul, Nayana Das",Anup Sengupta,,,,15-Aug-21,14-Aug-31,15-Aug-21,14-Aug-31,15-Aug-21,14-Aug-31,,,,,Restricted to Satellite owned OTT,Live on Hoichoi under separate license agreement between Hoichoi and Angel Digital (P) Ltd.,,STAR,,9-Nov-21,8-Nov-26,World,Exclusive,,,,,,,STAR,,25-Mar-22,24-Mar-23,World,Exclusive,,,,,,,,,,,,,,,,,,,Yes,,9-Nov-21,8-Nov-26,World,Non-Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Mej Didi,Angel Digital (P) Limited,SVF,1-Jan-21,Yes,Yes,,,Pay Rights,"SVOD, AVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Ranjit Mallick, Debashree Roy, Debraj Roy, Chaitali Chakraborty",Shantimoy Bandopadhyay,,,,15-Aug-21,14-Aug-31,15-Aug-21,14-Aug-31,15-Aug-21,14-Aug-31,,,,,Restricted to Satellite owned OTT,,,STAR,,9-Nov-21,8-Nov-26,World,Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,9-Nov-21,8-Nov-26,World,Non-Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Swapnaajal,Bengal Creations Limited,SVF,4-Feb-22,,,,Yes (Airborne Rights),,,,,,No,No,Yes (All),No,,,,,World,"Pori Moni, Yash Rohan, Fazlur",Giasuddin Selim,TBD,TBD,Color,10-Nov-21,9-Nov-24,,,,,,,,,,"Nature of Rights: Exclusive for first 6 months, Non-Exclusive thereafter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contentino,,,,,,N/A,,,,,,N/A,,,,,
Anil Bagchir Ekdin,Bengal Creations Limited,SVF,4-Feb-22,,,,Yes (Airborne Rights),,,,,,No,No,Yes (All),No,,,,,World,"Aref Sayed, Jyotika Jyoti",Morshedul Islam,TBD,TBD,Color,10-Nov-21,9-Nov-24,,,,,,,,,,"Nature of Rights: Exclusive for first 6 months, Non-Exclusive thereafter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contentino,,,,,,N/A,,,,,,N/A,,,,,
Meghmallar,Bengal Creations Limited,SVF,4-Feb-22,,,,Yes (Airborne Rights),,,,,,No,No,Yes (All),No,,,,,World,"Shashid Selim, Aparna Ghosh",Zahidur Rahaman Anjan,TBD,TBD,Color,10-Nov-21,9-Nov-24,,,,,,,,,,"Nature of Rights: Exclusive for first 6 months, Non-Exclusive thereafter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contentino,,,,,,N/A,,,,,,N/A,,,,,
No Dorai,Show Motion Limited,SVF,9-Jan-22,,,,Yes (Airborne Rights),,,,,,No,No,Yes (All),No,,,,Non-Exclusive,World,"Sunerah Kamal, Shovon Ahmed",Taneem Rahaman Angshu,TBD,TBD,Color,24-Jan-22,23-Jan-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contentino,,,,,,N/A,,,,,,N/A,,,,,
Raag Anuraag,Vinayak Entertainment,SVF,13-May-10,Yes,,,,,,,,,,,,,Exclusive,,,,,"Ranjit Mallick, Aparna Sen, Rabi Ghosh",Dinen Gupta,1975,UA,B/W,13-May-10,8-Feb-21,13-May-10,8-Feb-21,,,,,,,,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Buro Sadhu,Echo Entertainment,SVF,17-Dec-21,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,,Non-Exclusive,,,World,"Ritwick Chakraborty, Ishaa Saha",Vik Guha,2019,UA,Color,From Live Date,Perpetual,,,From Live Date,Perpetual,,,,,Yes,,To execute Agreement with Hoichoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,TBD,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Tulkalam,Shree Television,SVF- Prop,11-Sep-07,Yes,Yes,,"Yes ( Mobile Telephone,  music Rights -Limited to Satellite Exploitation)","Cable TV, DTH, Pay TV","AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),Yes (All),Exclusive,Exclusive,,,World,"Rachana Banerjee, Mithun Chakraborty",Harnath Chakraborty,13-Apr-07,,,11-Sep-07,Perpetual,11-Sep-07,Perpetual,11-Sep-07,Perpetual,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Non-Exclusive,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Windows Connection,Echo Entertainment,SVF,,,,Yes,,,,"on Theatrical, Audio Rights",,,No,No,Yes (All),No,,,Exclusive,,World,"Sohini Sarkar, Tanushree Chakraborty",Arindam Sil,2017,,Color,18-Aug-22,Perpetual,,,,,,,,,Yes,,To execute Agreement with Hoichoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,TBD,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Master Moshai,Echo Entertainment,SVF,11-May-17,Yes,Yes,,Yes ( Mobile Telephone),"Cable TV, Pay Rights, DTH","SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Victor Banerjee, Chiranjeet Chakraborty, Ferdous Ahmed, Indrani Sen",Abhijit Sen,2001,U,Color,1-Apr-23,30-Sep-29,1-Apr-23,30-Sep-29,1-Apr-23,30-Sep-29,,,,,Yes,,,VIACOM 18,Viacom Library,1-Apr-23,30-Sep-29,World,Exclusive,,,,,,,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Non-Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Baariwali,Anupam Kher Studio LLP,SVF,21-Aug-23,,Yes,,, ,"SVOD, FVOD, AVOD, TVOD, IPTV",,Yes,,No,No,Yes (All),No,,Exclusive,,,World,"Kirron Kher, Sudipta Chakraborty, Chiranjeet Chakraborty, Roopa Ganguly",Rituparno Ghosh,2000,A,Color,31-Aug-23,30-Aug-33,,,31-Aug-23,30-Aug-33,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,31-Aug-23,TBD,World,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Projapati,Bengal Talkies,SVF,4-Jul-23,,,,"Yes (Airborne Rights, Surface Transport Rights)",,,,,,No,No,No,No,,,,Exclusive,World,"Dev, Mithun Chakraborty",Avijit Sen,2022,U,Color,1-Jul-23,30-Jun-25,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Bird of Dusk (Documentary),Stormglass Productions Private Limited,SVF,25-May-23,,Yes,,,,"SVOD, FVOD, AVOD, TVOD, IPTV",,Yes,,No,No,Yes (All),No,,Exclusive,,,World,"Ranjan Bose, Soumitra Chatterjee, Aparna Sen, Sharmila Tagore, Konkona Sen Sharma, Prosenjit Chatterjee, Jisshu Sengupta, Nandita Das, Arjun Rampal, Dorrothy Wenner, Kaushik Ganguly",Sangeeta Datta,2018,U,Color,30-May-23,29-May-33,,,30-May-23,29-May-33,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,30-May-23,TBD,World,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Datta,Bhavna Aaj O Kal,SVF,29-Aug-23,Yes,Yes,,Yes ( Airborne Rights),"Cable TV, DTH, Pay Rights","SVOD, FVOD, AVOD, TVOD, NVOD, IPTV",,Yes,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Rituparna Sengupta, Joy Sengupta, Devlina Kumar, Saheb Chatterjee, Biswajit Chakraborty",Nirmal Chakraborty,2023,U,Color,15-Sep-23,14-Sep-33,15-Sep-23,14-Sep-33,15-Sep-23,14-Sep-33,,,,,Yes,,,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,15-Sep-23,TBD,World,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Mitthye Premer Gaan,Neostory Production House Limited,SVF,7-Feb-24,Yes,Yes,,Yes ( Airborne Rights),"Cable TV, DTH, Pay Rights","SVOD, FVOD, AVOD, TVOD, NVOD, IPTV",,Yes,,No,No,No,No,Exclusive,Exclusive,,,World,"Anirban Bhattacharya, Anushua Viswanathan, Soumya Mukherjee, Ishaa Saha",Paroma Neotia,2023,UA,Color,10-Feb-24,10-Feb-34,10-Feb-24,10-Feb-34,10-Feb-24,10-Feb-34,,,,,Yes,,,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,10-Feb-24,TBD,World,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Kolkatay Kohinoor,Angurbala Films,SVF,21-Oct-24,,,Yes,,,"SVOD, FVOD, AVOD, TVOD, NVOD, IPTV",,,,Yes,Yes,Yes (All),Yes (All),,,Exclusive,,World,"Soumitra Chatterjee, Sabyasachi Chakraborty, Indrani Dutta",Santanu Ghosh,2019,U,Color,22-Nov-24,21-Nov-39,,,,,,,,,Yes,,To execute Agreement with Hoichoi,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,22-Nov-24,21-Nov-39,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Toofan,Alpha I Studios Limited,SVF,15-May-24,Yes,Yes,,"Yes (Airborne Rights,Theatrical Distribution Rights)","Cable TV, DTH, IPTV, VOD, Pay Rights",SVOD,,Yes,,No,No,"Yes (Bengali, English)",Yes (Hindi),Exclusive,Shared Exclusive with 3 entities for 10 years; thereafter Non-Exclusive,,,World,"Shakib Khan, Mimi Chakraborty, Masuma Rahman Nabila, Chanchal Chowdhury",Raihan Rafi,2024,A,Color,17-Sep-24,Perpetual,17-Dec-24,Perpetual,17-Sep-24,Perpetual,,,,,Yes,Nature of Rights: Satellite Rights: Exclusive                          Internet Rights: Shared Exclusive with 3 entities for 10 years; thereafter Non-Exclusive                                                   Theatrical Distribution Rights: Exclusive for 5 years,To execute Agreement with Hoichoi,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,19-Sep-24,18-Sep-29,World,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Poramon,Alpha-I Media Productions Limited,SVF,28-Nov-24,Yes,,,,"Cable TV, Pay Rights, DTH",,,,,No,No,Yes (Bengali),Yes (All),Exclusive: India Non-Exclusive: Rest of the world,,,,World,"Saiman Sadik, Mahiya Mahi",Zakir Hossain Razu,2013,TBD,Color,First exploitation date,10 years from first exploitation date,First exploitation date,10 years from first exploitation date,,,,,,,Yes,Nature of Rights: Exclusive: India                                                   Non-Exclusive: Rest of the world,,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Agnee,Alpha-I Media Productions Limited,SVF,28-Nov-24,Yes,,,,"Cable TV, Pay Rights, DTH",,,,,No,No,Yes (Bengali),Yes (All),Exclusive: India Non-Exclusive: Rest of the world,,,,World,"Arifin Shuvo, Mahiya Mahi",Iftakhar Chowdhury,2014,TBD,Color,First exploitation date,10 years from first exploitation date,First exploitation date,10 years from first exploitation date,,,,,,,Yes,Nature of Rights: Exclusive: India                                                   Non-Exclusive: Rest of the world,,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Poramon - 2,Alpha-I Media Productions Limited,SVF,28-Nov-24,Yes,,,,"Cable TV, Pay Rights, DTH",,,,,No,No,Yes (Bengali),Yes (All),Exclusive: India Non-Exclusive: Rest of the world,,,,World,"Siam Ahmed, Puja Cherry Roy",Raihan Rafi,2018,TBD,Color,First exploitation date,10 years from first exploitation date,First exploitation date,10 years from first exploitation date,,,,,,,Yes,Nature of Rights: Exclusive: India                                                   Non-Exclusive: Rest of the world,,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
